SYMBOL_ID,UNIVERSAL_SYMBOL,COUNTRY_ISO_3166-1_ALPHA_2_CODE,COUNTRY,EXCHANGE_MIC,EXCHANGE_OPERATING_MIC,EXCHANGE_NAME_INSTITUTION_DESCRIPTION,EXCHANGE_ACRONYM,COMPANY,IPOYEAR,SECTOR,INDUSTRY,NASDAQ,ZACKS,REUTERS,FIDELITY,TD_AMERITRADE,TMX_MONEY,BLOOMBERG,YAHOO,CNBC,THE_STREET,INTERNET_BUSINESS_DAILY,STOCK_EARNINGS,BARCHART,VECTOR_VEST,INVESTING
1517,US_XNAS_HWKN,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Hawkins, Inc.",n/a,Consumer Durables,Specialty Chemicals,HWKN,HWKN,HWKN,HWKN,HWKN,,HWKN:US,HWKN,HWKN,HWKN,HWKN,HWKN,HWKN,HWKN,HWKN
1518,US_XNAS_HWBK,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Hawthorn Bancshares, Inc.",n/a,Finance,Major Banks,HWBK,HWBK,HWBK,HWBK,HWBK,,HWBK:US,HWBK,HWBK,HWBK,HWBK,HWBK,HWBK,HWBK,HWBK
1519,US_XNAS_HYAC,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Haymaker Acquisition Corp. II,2019,Finance,Business Services,HYAC,HYAC,HYAC,HYAC,HYAC,,HYAC:US,HYAC,HYAC,HYAC,HYAC,HYAC,HYAC,HYAC,HYAC
1520,US_XNAS_HYACU,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Haymaker Acquisition Corp. II,2019,Finance,Business Services,HYACU,HYACU,HYACU,HYACU,HYACU,,HYACU:US,HYACU,HYACU,HYACU,HYACU,HYACU,HYACU,HYACU,HYACU
1521,US_XNAS_HYACW,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Haymaker Acquisition Corp. II,2019,Finance,Business Services,HYACW,HYACW,HYACW,HYACW,HYACW,,HYACW:US,HYACW,HYACW,HYACW,HYACW,HYACW,HYACW,HYACW,HYACW
1522,US_XNAS_HAYN,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Haynes International, Inc.",2007,Capital Goods,Steel/Iron Ore,HAYN,HAYN,HAYN,HAYN,HAYN,,HAYN:US,HAYN,HAYN,HAYN,HAYN,HAYN,HAYN,HAYN,HAYN
1523,US_XNAS_HBT,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"HBT Financial, Inc.",2019,Finance,Major Banks,HBT,HBT,HBT,HBT,HBT,,HBT:US,HBT,HBT,HBT,HBT,HBT,HBT,HBT,HBT
1524,US_XNAS_HDS,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"HD Supply Holdings, Inc.",2013,Consumer Services,Office Equipment/Supplies/Services,HDS,HDS,HDS,HDS,HDS,,HDS:US,HDS,HDS,HDS,HDS,HDS,HDS,HDS,HDS
1525,US_XNAS_HHR,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,HeadHunter Group PLC,2019,Technology,Professional Services,HHR,HHR,HHR,HHR,HHR,,HHR:US,HHR,HHR,HHR,HHR,HHR,HHR,HHR,HHR
1526,US_XNAS_HCAT,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Health Catalyst, Inc",2019,Technology,"Computer Software: Programming, Data Processing",HCAT,HCAT,HCAT,HCAT,HCAT,,HCAT:US,HCAT,HCAT,HCAT,HCAT,HCAT,HCAT,HCAT,HCAT
1527,US_XNAS_HIIQ,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Health Insurance Innovations, Inc.",2013,Finance,Specialty Insurers,HIIQ,HIIQ,HIIQ,HIIQ,HIIQ,,HIIQ:US,HIIQ,HIIQ,HIIQ,HIIQ,HIIQ,HIIQ,HIIQ,HIIQ
1528,US_XNAS_HCCO,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Healthcare Merger Corp.,2020,Finance,Business Services,HCCO,HCCO,HCCO,HCCO,HCCO,,HCCO:US,HCCO,HCCO,HCCO,HCCO,HCCO,HCCO,HCCO,HCCO
1529,US_XNAS_HCCOU,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Healthcare Merger Corp.,2019,Finance,Business Services,HCCOU,HCCOU,HCCOU,HCCOU,HCCOU,,HCCOU:US,HCCOU,HCCOU,HCCOU,HCCOU,HCCOU,HCCOU,HCCOU,HCCOU
1530,US_XNAS_HCCOW,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Healthcare Merger Corp.,2020,Finance,Business Services,HCCOW,HCCOW,HCCOW,HCCOW,HCCOW,,HCCOW:US,HCCOW,HCCOW,HCCOW,HCCOW,HCCOW,HCCOW,HCCOW,HCCOW
1531,US_XNAS_HCSG,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Healthcare Services Group, Inc.",1983,Health Care,Hospital/Nursing Management,HCSG,HCSG,HCSG,HCSG,HCSG,,HCSG:US,HCSG,HCSG,HCSG,HCSG,HCSG,HCSG,HCSG,HCSG
1532,US_XNAS_HTIA,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Healthcare Trust, Inc.",n/a,Consumer Services,Real Estate Investment Trusts,HTIA,HTIA,HTIA,HTIA,HTIA,,HTIA:US,HTIA,HTIA,HTIA,HTIA,HTIA,HTIA,HTIA,HTIA
1533,US_XNAS_HQY,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"HealthEquity, Inc.",2014,Miscellaneous,Business Services,HQY,HQY,HQY,HQY,HQY,,HQY:US,HQY,HQY,HQY,HQY,HQY,HQY,HQY,HQY
1534,US_XNAS_HSTM,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"HealthStream, Inc.",2000,Technology,"Computer Software: Programming, Data Processing",HSTM,HSTM,HSTM,HSTM,HSTM,,HSTM:US,HSTM,HSTM,HSTM,HSTM,HSTM,HSTM,HSTM,HSTM
1535,US_XNAS_HTLD,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Heartland Express, Inc.",1986,Transportation,Trucking Freight/Courier Services,HTLD,HTLD,HTLD,HTLD,HTLD,,HTLD:US,HTLD,HTLD,HTLD,HTLD,HTLD,HTLD,HTLD,HTLD
1536,US_XNAS_HTLF,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Heartland Financial USA, Inc.",n/a,Finance,Major Banks,HTLF,HTLF,HTLF,HTLF,HTLF,,HTLF:US,HTLF,HTLF,HTLF,HTLF,HTLF,HTLF,HTLF,HTLF
1537,US_XNAS_HTBX,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Heat Biologics, Inc.",2013,Health Care,Major Pharmaceuticals,HTBX,HTBX,HTBX,HTBX,HTBX,,HTBX:US,HTBX,HTBX,HTBX,HTBX,HTBX,HTBX,HTBX,HTBX
1538,US_XNAS_HEBT,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Hebron Technology Co., Ltd.",2016,Capital Goods,Metal Fabrications,HEBT,HEBT,HEBT,HEBT,HEBT,,HEBT:US,HEBT,HEBT,HEBT,HEBT,HEBT,HEBT,HEBT,HEBT
1539,US_XNAS_HSII,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Heidrick & Struggles International, Inc.",1999,Technology,Diversified Commercial Services,HSII,HSII,HSII,HSII,HSII,,HSII:US,HSII,HSII,HSII,HSII,HSII,HSII,HSII,HSII
1540,US_XNAS_HELE,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Helen of Troy Limited,n/a,Consumer Durables,Home Furnishings,HELE,HELE,HELE,HELE,HELE,,HELE:US,HELE,HELE,HELE,HELE,HELE,HELE,HELE,HELE
1541,US_XNAS_HLIO,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Helios Technologies, Inc.",n/a,Capital Goods,Metal Fabrications,HLIO,HLIO,HLIO,HLIO,HLIO,,HLIO:US,HLIO,HLIO,HLIO,HLIO,HLIO,HLIO,HLIO,HLIO
1542,US_XNAS_HSDT,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Helius Medical Technologies, Inc.",n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,HSDT,HSDT,HSDT,HSDT,HSDT,,HSDT:US,HSDT,HSDT,HSDT,HSDT,HSDT,HSDT,HSDT,HSDT
1543,US_XNAS_HMTV,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Hemisphere Media Group, Inc.",n/a,Consumer Services,Television Services,HMTV,HMTV,HMTV,HMTV,HMTV,,HMTV:US,HMTV,HMTV,HMTV,HMTV,HMTV,HMTV,HMTV,HMTV
1544,US_XNAS_HNNA,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Hennessy Advisors, Inc.",n/a,Finance,Investment Managers,HNNA,HNNA,HNNA,HNNA,HNNA,,HNNA:US,HNNA,HNNA,HNNA,HNNA,HNNA,HNNA,HNNA,HNNA
1545,US_XNAS_HCAC,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Hennessy Capital Acquisition Corp. IV,2019,Finance,Business Services,HCAC,HCAC,HCAC,HCAC,HCAC,,HCAC:US,HCAC,HCAC,HCAC,HCAC,HCAC,HCAC,HCAC,HCAC
1546,US_XNAS_HCACU,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Hennessy Capital Acquisition Corp. IV,2019,Finance,Business Services,HCACU,HCACU,HCACU,HCACU,HCACU,,HCACU:US,HCACU,HCACU,HCACU,HCACU,HCACU,HCACU,HCACU,HCACU
1547,US_XNAS_HCACW,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Hennessy Capital Acquisition Corp. IV,2019,Finance,Business Services,HCACW,HCACW,HCACW,HCACW,HCACW,,HCACW:US,HCACW,HCACW,HCACW,HCACW,HCACW,HCACW,HCACW,HCACW
1548,US_XNAS_HSIC,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Henry Schein, Inc.",1995,Health Care,Medical Specialities,HSIC,HSIC,HSIC,HSIC,HSIC,,HSIC:US,HSIC,HSIC,HSIC,HSIC,HSIC,HSIC,HSIC,HSIC
1549,US_XNAS_HEPA,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Hepion Pharmaceuticals, Inc.",n/a,Health Care,Major Pharmaceuticals,HEPA,HEPA,HEPA,HEPA,HEPA,,HEPA:US,HEPA,HEPA,HEPA,HEPA,HEPA,HEPA,HEPA,HEPA
1550,US_XNAS_HTBK,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Heritage Commerce Corp,n/a,Finance,Major Banks,HTBK,HTBK,HTBK,HTBK,HTBK,,HTBK:US,HTBK,HTBK,HTBK,HTBK,HTBK,HTBK,HTBK,HTBK
1551,US_XNAS_HFWA,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Heritage Financial Corporation,n/a,Finance,Banks,HFWA,HFWA,HFWA,HFWA,HFWA,,HFWA:US,HFWA,HFWA,HFWA,HFWA,HFWA,HFWA,HFWA,HFWA
1552,US_XNAS_HCCI,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Heritage-Crystal Clean, Inc.",2008,Basic Industries,Miscellaneous,HCCI,HCCI,HCCI,HCCI,HCCI,,HCCI:US,HCCI,HCCI,HCCI,HCCI,HCCI,HCCI,HCCI,HCCI
1553,US_XNAS_MLHR,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Herman Miller, Inc.",n/a,Consumer Durables,Office Equipment/Supplies/Services,MLHR,MLHR,MLHR,MLHR,MLHR,,MLHR:US,MLHR,MLHR,MLHR,MLHR,MLHR,MLHR,MLHR,MLHR
1554,US_XNAS_HRTX,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Heron Therapeutics, Inc.  ",n/a,Health Care,Major Pharmaceuticals,HRTX,HRTX,HRTX,HRTX,HRTX,,HRTX:US,HRTX,HRTX,HRTX,HRTX,HRTX,HRTX,HRTX,HRTX
1555,US_XNAS_HSKA,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Heska Corporation,1997,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,HSKA,HSKA,HSKA,HSKA,HSKA,,HSKA:US,HSKA,HSKA,HSKA,HSKA,HSKA,HSKA,HSKA,HSKA
1556,US_XNAS_HX,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Hexindai Inc.,2017,Finance,Finance: Consumer Services,HX,HX,HX,HX,HX,,HX:US,HX,HX,HX,HX,HX,HX,HX,HX
1557,US_XNAS_HFFG,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,HF Foods Group Inc.,2017,Consumer Non-Durables,Food Distributors,HFFG,HFFG,HFFG,HFFG,HFFG,,HFFG:US,HFFG,HFFG,HFFG,HFFG,HFFG,HFFG,HFFG,HFFG
1558,US_XNAS_HIBB,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Hibbett Sports, Inc.",1996,Consumer Services,Other Specialty Stores,HIBB,HIBB,HIBB,HIBB,HIBB,,HIBB:US,HIBB,HIBB,HIBB,HIBB,HIBB,HIBB,HIBB,HIBB
1559,US_XNAS_SNLN,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Highland/iBoxx Senior Loan ETF,n/a,n/a,n/a,SNLN,SNLN,SNLN,SNLN,SNLN,,SNLN:US,SNLN,SNLN,SNLN,SNLN,SNLN,SNLN,SNLN,SNLN
1560,US_XNAS_HIHO,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Highway Holdings Limited,n/a,Capital Goods,Metal Fabrications,HIHO,HIHO,HIHO,HIHO,HIHO,,HIHO:US,HIHO,HIHO,HIHO,HIHO,HIHO,HIHO,HIHO,HIHO
1561,US_XNAS_HIMX,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Himax Technologies, Inc.",2006,Technology,Semiconductors,HIMX,HIMX,HIMX,HIMX,HIMX,,HIMX:US,HIMX,HIMX,HIMX,HIMX,HIMX,HIMX,HIMX,HIMX
1562,US_XNAS_HIFS,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Hingham Institution for Savings,n/a,n/a,n/a,HIFS,HIFS,HIFS,HIFS,HIFS,,HIFS:US,HIFS,HIFS,HIFS,HIFS,HIFS,HIFS,HIFS,HIFS
1563,US_XNAS_HQI,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"HireQuest, Inc.",n/a,Technology,Professional Services,HQI,HQI,HQI,HQI,HQI,,HQI:US,HQI,HQI,HQI,HQI,HQI,HQI,HQI,HQI
1564,US_XNAS_HCCH,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,HL Acquisitions Corp.,2018,Finance,Business Services,HCCH,HCCH,HCCH,HCCH,HCCH,,HCCH:US,HCCH,HCCH,HCCH,HCCH,HCCH,HCCH,HCCH,HCCH
1565,US_XNAS_HCCHR,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,HL Acquisitions Corp.,2018,Finance,Business Services,HCCHR,HCCHR,HCCHR,HCCHR,HCCHR,,HCCHR:US,HCCHR,HCCHR,HCCHR,HCCHR,HCCHR,HCCHR,HCCHR,HCCHR
1566,US_XNAS_HCCHU,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,HL Acquisitions Corp.,2018,Finance,Business Services,HCCHU,HCCHU,HCCHU,HCCHU,HCCHU,,HCCHU:US,HCCHU,HCCHU,HCCHU,HCCHU,HCCHU,HCCHU,HCCHU,HCCHU
1567,US_XNAS_HCCHW,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,HL Acquisitions Corp.,2018,Finance,Business Services,HCCHW,HCCHW,HCCHW,HCCHW,HCCHW,,HCCHW:US,HCCHW,HCCHW,HCCHW,HCCHW,HCCHW,HCCHW,HCCHW,HCCHW
1568,US_XNAS_HMNF,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"HMN Financial, Inc.",n/a,Finance,Savings Institutions,HMNF,HMNF,HMNF,HMNF,HMNF,,HMNF:US,HMNF,HMNF,HMNF,HMNF,HMNF,HMNF,HMNF,HMNF
1569,US_XNAS_HMSY,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,HMS Holdings Corp,1992,Miscellaneous,Business Services,HMSY,HMSY,HMSY,HMSY,HMSY,,HMSY:US,HMSY,HMSY,HMSY,HMSY,HMSY,HMSY,HMSY,HMSY
1570,US_XNAS_HOLI,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Hollysys Automation Technologies, Ltd.",n/a,Energy,Industrial Machinery/Components,HOLI,HOLI,HOLI,HOLI,HOLI,,HOLI:US,HOLI,HOLI,HOLI,HOLI,HOLI,HOLI,HOLI,HOLI
1571,US_XNAS_HOLX,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Hologic, Inc.",1990,Health Care,Medical Electronics,HOLX,HOLX,HOLX,HOLX,HOLX,,HOLX:US,HOLX,HOLX,HOLX,HOLX,HOLX,HOLX,HOLX,HOLX
1572,US_XNAS_HBCP,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Home Bancorp, Inc.",n/a,Finance,Banks,HBCP,HBCP,HBCP,HBCP,HBCP,,HBCP:US,HBCP,HBCP,HBCP,HBCP,HBCP,HBCP,HBCP,HBCP
1573,US_XNAS_HOMB,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Home BancShares, Inc.",2006,Finance,Major Banks,HOMB,HOMB,HOMB,HOMB,HOMB,,HOMB:US,HOMB,HOMB,HOMB,HOMB,HOMB,HOMB,HOMB,HOMB
1574,US_XNAS_HFBL,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Home Federal Bancorp, Inc. of Louisiana",n/a,Finance,Savings Institutions,HFBL,HFBL,HFBL,HFBL,HFBL,,HFBL:US,HFBL,HFBL,HFBL,HFBL,HFBL,HFBL,HFBL,HFBL
1575,US_XNAS_HMST,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"HomeStreet, Inc.",2012,Finance,Major Banks,HMST,HMST,HMST,HMST,HMST,,HMST:US,HMST,HMST,HMST,HMST,HMST,HMST,HMST,HMST
1576,US_XNAS_HTBI,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"HomeTrust Bancshares, Inc.",2012,Finance,Savings Institutions,HTBI,HTBI,HTBI,HTBI,HTBI,,HTBI:US,HTBI,HTBI,HTBI,HTBI,HTBI,HTBI,HTBI,HTBI
1577,US_XNAS_FIXX,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Homology Medicines, Inc.",2018,Health Care,Major Pharmaceuticals,FIXX,FIXX,FIXX,FIXX,FIXX,,FIXX:US,FIXX,FIXX,FIXX,FIXX,FIXX,FIXX,FIXX,FIXX
1578,US_XNAS_HOFT,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Hooker Furniture Corporation,n/a,Consumer Durables,Home Furnishings,HOFT,HOFT,HOFT,HOFT,HOFT,,HOFT:US,HOFT,HOFT,HOFT,HOFT,HOFT,HOFT,HOFT,HOFT
1579,US_XNAS_HOOK,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,HOOKIPA Pharma Inc.,1995,Health Care,Major Pharmaceuticals,HOOK,HOOK,HOOK,HOOK,HOOK,,HOOK:US,HOOK,HOOK,HOOK,HOOK,HOOK,HOOK,HOOK,HOOK
1580,US_XNAS_HOPE,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Hope Bancorp, Inc.",n/a,Finance,Major Banks,HOPE,HOPE,HOPE,HOPE,HOPE,,HOPE:US,HOPE,HOPE,HOPE,HOPE,HOPE,HOPE,HOPE,HOPE
1581,US_XNAS_HBNC,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Horizon Bancorp, Inc.",n/a,Finance,Major Banks,HBNC,HBNC,HBNC,HBNC,HBNC,,HBNC:US,HBNC,HBNC,HBNC,HBNC,HBNC,HBNC,HBNC,HBNC
1582,US_XNAS_HRZN,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Horizon Technology Finance Corporation,2010,n/a,n/a,HRZN,HRZN,HRZN,HRZN,HRZN,,HRZN:US,HRZN,HRZN,HRZN,HRZN,HRZN,HRZN,HRZN,HRZN
1583,US_XNAS_HZNP,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Horizon Therapeutics Public Limited Company,2011,Health Care,Major Pharmaceuticals,HZNP,HZNP,HZNP,HZNP,HZNP,,HZNP:US,HZNP,HZNP,HZNP,HZNP,HZNP,HZNP,HZNP,HZNP
1584,US_XNAS_TWNK,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Hostess Brands, Inc.",2015,Consumer Non-Durables,Packaged Foods,TWNK,TWNK,TWNK,TWNK,TWNK,,TWNK:US,TWNK,TWNK,TWNK,TWNK,TWNK,TWNK,TWNK,TWNK
1585,US_XNAS_TWNKW,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Hostess Brands, Inc.",2015,Consumer Non-Durables,Packaged Foods,TWNKW,TWNKW,TWNKW,TWNKW,TWNKW,,TWNKW:US,TWNKW,TWNKW,TWNKW,TWNKW,TWNKW,TWNKW,TWNKW,TWNKW
1586,US_XNAS_HOTH,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Hoth Therapeutics, Inc.",2019,Health Care,Major Pharmaceuticals,HOTH,HOTH,HOTH,HOTH,HOTH,,HOTH:US,HOTH,HOTH,HOTH,HOTH,HOTH,HOTH,HOTH,HOTH
1587,US_XNAS_HMHC,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Houghton Mifflin Harcourt Company,2013,Consumer Services,Books,HMHC,HMHC,HMHC,HMHC,HMHC,,HMHC:US,HMHC,HMHC,HMHC,HMHC,HMHC,HMHC,HMHC,HMHC
1588,US_XNAS_HWCC,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Houston Wire & Cable Company,2006,Consumer Non-Durables,Telecommunications Equipment,HWCC,HWCC,HWCC,HWCC,HWCC,,HWCC:US,HWCC,HWCC,HWCC,HWCC,HWCC,HWCC,HWCC,HWCC
1589,US_XNAS_HOVNP,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Hovnanian Enterprises Inc,n/a,Capital Goods,Homebuilding,HOVNP,HOVNP,HOVNP,HOVNP,HOVNP,,HOVNP:US,HOVNP,HOVNP,HOVNP,HOVNP,HOVNP,HOVNP,HOVNP,HOVNP
1590,US_XNAS_HBMD,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Howard Bancorp, Inc.",n/a,Finance,Major Banks,HBMD,HBMD,HBMD,HBMD,HBMD,,HBMD:US,HBMD,HBMD,HBMD,HBMD,HBMD,HBMD,HBMD,HBMD
1591,US_XNAS_HTGM,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"HTG Molecular Diagnostics, Inc.",2015,Capital Goods,Biotechnology: Laboratory Analytical Instruments,HTGM,HTGM,HTGM,HTGM,HTGM,,HTGM:US,HTGM,HTGM,HTGM,HTGM,HTGM,HTGM,HTGM,HTGM
1592,US_XNAS_HTHT,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Huazhu Group Limited,2010,Consumer Services,Hotels/Resorts,HTHT,HTHT,HTHT,HTHT,HTHT,,HTHT:US,HTHT,HTHT,HTHT,HTHT,HTHT,HTHT,HTHT,HTHT
1593,US_XNAS_HUBG,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Hub Group, Inc.",1996,Transportation,Oil Refining/Marketing,HUBG,HUBG,HUBG,HUBG,HUBG,,HUBG:US,HUBG,HUBG,HUBG,HUBG,HUBG,HUBG,HUBG,HUBG
1594,US_XNAS_HSON,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Hudson Global, Inc.",n/a,Technology,Professional Services,HSON,HSON,HSON,HSON,HSON,,HSON:US,HSON,HSON,HSON,HSON,HSON,HSON,HSON,HSON
1595,US_XNAS_HDSN,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Hudson Technologies, Inc.",n/a,Consumer Durables,Industrial Specialties,HDSN,HDSN,HDSN,HDSN,HDSN,,HDSN:US,HDSN,HDSN,HDSN,HDSN,HDSN,HDSN,HDSN,HDSN
1596,US_XNAS_HHT,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Huitao Technology Co., Ltd.",n/a,Basic Industries,Engineering & Construction,HHT,HHT,HHT,HHT,HHT,,HHT:US,HHT,HHT,HHT,HHT,HHT,HHT,HHT,HHT
1597,US_XNAS_HBAN,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Huntington Bancshares Incorporated,n/a,Finance,Major Banks,HBAN,HBAN,HBAN,HBAN,HBAN,,HBAN:US,HBAN,HBAN,HBAN,HBAN,HBAN,HBAN,HBAN,HBAN
1598,US_XNAS_HBANN,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Huntington Bancshares Incorporated,n/a,Finance,Major Banks,HBANN,HBANN,HBANN,HBANN,HBANN,,HBANN:US,HBANN,HBANN,HBANN,HBANN,HBANN,HBANN,HBANN,HBANN
1599,US_XNAS_HBANO,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Huntington Bancshares Incorporated,n/a,Finance,Major Banks,HBANO,HBANO,HBANO,HBANO,HBANO,,HBANO:US,HBANO,HBANO,HBANO,HBANO,HBANO,HBANO,HBANO,HBANO
1600,US_XNAS_HURC,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Hurco Companies, Inc.",n/a,Capital Goods,Industrial Machinery/Components,HURC,HURC,HURC,HURC,HURC,,HURC:US,HURC,HURC,HURC,HURC,HURC,HURC,HURC,HURC
1601,US_XNAS_HURN,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Huron Consulting Group Inc.,2004,Consumer Services,Professional Services,HURN,HURN,HURN,HURN,HURN,,HURN:US,HURN,HURN,HURN,HURN,HURN,HURN,HURN,HURN
1602,US_XNAS_HCM,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Hutchison China MediTech Limited,2016,Health Care,Major Pharmaceuticals,HCM,HCM,HCM,HCM,HCM,,HCM:US,HCM,HCM,HCM,HCM,HCM,HCM,HCM,HCM
